selling_price,km_driven,mileage,engine,max_power
750000,40000,24.3,1248,88.5
750000,30000,18.6,1197,81.86
40000,80000,16.1,796,37
190000,90000,20,1399,68
395000,200000,12.8,2494,102
800000,125000,11.5,2982,171
315000,80000,17,1197,80
1600000,44000,16.55,1968,147.51
409999,90000,23.59,1364,67.04
580000,32000,18.9,1197,81.86
340000,70000,18.5,1197,82.85
270000,43000,21.1,814,55.2
280000,80000,22.95,1248,74
130000,60000,22.3,1248,74
260000,18945,21.1,814,55.2
710000,70000,24,1186,73.97
204999,100000,15.1,1196,73
300000,60000,20.62,1198,67
180000,144000,19.3,1248,73.9
700000,120000,18.49,1493,100
320000,107825,21.9,1396,90
370000,15000,22.05,796,47.3
340000,10000,25.17,799,53.3
1040000,1620,19.01,1462,103.2
750000,30000,21.19,1396,88.76
600000,70000,18.49,2179,120
550000,70000,15.96,2523,63
600000,95000,12.99,2494,100.57
550000,50000,24.7,1047,69
750000,160000,25.1,1498,98.6
450000,10000,20.3,1086,68
400000,100000,20.77,1248,88.76
520000,50000,25.2,1248,74
199000,60000,20.2,998,67.1
150000,110000,25.44,936,57.6
540000,80000,21.19,1396,88.73
250000,85000,21.5,1248,88.8
200000,90000,18.9,1061,67
130000,90000,25,1396,69
90000,90000,16.1,796,37
450000,120000,22.32,1582,126.32
280000,120000,18.1,1493,110
280000,160000,13.93,2956,138.1
120000,141000,17.3,993,60
290000,100000,17.8,1248,75
1000000,15000,22.1,1396,88.7
415000,108000,19.3,1248,73.9
415000,108000,23.4,1248,74
240000,55000,25.44,936,56.3
250000,37944,18.4,1248,75
175000,90400,20,1399,68
220000,85000,16.8,1493,110
85000,120000,20.8,1527,58
675000,5000,21.21,1197,81.8
535000,50000,19.87,1461,83.8
675000,5000,20,999,72
800000,90000,24.3,1248,88.5
425000,96000,20.77,1248,88.8
150000,80000,15.37,1196,73
90000,60000,18.2,1061,64
850000,90000,15.1,2179,140
330000,193623,12.8,2494,102
850000,63186,22.54,1396,88.73
305000,219000,13.6,2523,63
910000,110000,12.99,2494,100
1100000,151000,12.8,2494,102
675000,5000,21.4,1197,83.1
150000,91500,19.7,796,46.3
550000,23000,25.2,1248,74
350000,40000,20.54,1598,103.6
300000,70000,23.2,1248,73.94
1745000,10000,11.36,2755,171.5
611000,90000,14,2523,75
400000,68000,19.4,1198,86.8
700000,120000,22.7,1582,126.24
300000,65000,22.1,1248,76.9
65000,85000,15.3,1341,83
200000,94000,18.9,998,67.1
650000,100000,22.54,1396,88.73
650000,80000,22.54,1396,88.73
350000,80000,22.07,1199,73.9
75000,140500,17.88,1396,52.8
240000,143000,17.5,1298,85.8
240000,60000,20.92,998,67.1
180000,120000,18.4,1248,75
900000,80000,13.01,2199,194.3
425000,63000,18.06,2523,63
95000,120000,18,995,62
811000,100000,28.4,1248,74.02
1100000,60000,17,1591,121.3
600000,90000,13.58,2499,72.4
550000,50000,20.77,1248,88.76
715000,70000,15.4,2179,120
100000,120000,16.1,1405,70
500000,195000,14,2523,75
350000,40000,20.51,998,67.04
100000,40000,16.8,1405,62
325000,120000,13.93,2179,138.03
220000,360003,18.9,998,67.1
55000,60000,16.1,796,37
330000,20000,25.17,799,53.3
480000,37000,15.96,2523,62.1
950000,57000,25.1,1248,88.5
300000,110000,16.2,1493,110
170000,110000,13.9,1599,103.2
850000,120000,12.99,2494,100.57
900000,8079,24.7,1047,69
1325000,114368,12.99,2494,100.6
350000,79990,17.8,1399,67
425000,81632,20,1399,68
600000,155201,26.1,1498,99.23
750000,101504,22.7,1498,89.84
450000,90165,17.8,1399,67
325000,86017,25.5,1498,99.23
900000,85036,15.1,2179,140
600000,125531,22.77,1498,98.59
1100000,10000,17,1591,121.3
520000,20000,23.84,1199,84
885000,170000,15.4,2179,120
950000,40000,21.5,1497,108.5
229999,120000,17,1497,118
409999,100000,23.2,1248,73.94
300000,110000,17.8,1399,68
175000,120000,16.8,1405,68
108000,206000,19.7,796,46.3
425000,40000,23.1,998,67.04
272000,170000,16.52,1991,123.7
310000,70000,19.81,1086,68.05
1125000,105000,21.38,1396,88.7
450000,46000,19.1,1197,81.86
388000,80000,22.07,1199,73.9
400000,60000,16.2,1599,103.2
760000,70000,25.1,1498,98.6
120000,90000,19.7,796,46.3
757000,25000,28.4,1248,74.02
270000,53000,22.74,796,47.3
250000,90000,13.55,2179,118.35
800000,60000,12.8,2494,102
1380000,150000,13,2982,168.5
700000,24000,16.55,2498,105
450000,100000,24.2,1498,98.6
650000,6000,18.15,1198,82
950000,49700,15.1,2179,140
626000,80000,12.8,2494,102
600000,10000,21.21,1197,81.8
290000,21000,25.17,799,53.3
215000,25000,20.92,998,67.1
250000,22000,25.17,799,53.3
750000,50000,24.52,1248,88.5
250000,20000,23.95,998,67.05
950000,15000,15.4,1497,117.3
793000,30000,25.83,1498,99
750000,74000,19.67,1582,126.2
725000,6550,18.2,1199,88.7
480000,30000,24,1120,70
3750000,56000,11.2,2993,241
795000,41779,21.21,1197,81.8
625000,54000,18.7,1199,88.7
2900000,31000,13,2143,204
625000,37000,26.8,1248,74
440000,90000,18.1,1991,147.9
1400000,13534,14.28,1798,138.03
1450000,7000,14.53,1794,138.1
2700000,23000,17.9,2143,136
1925000,43000,11.36,2755,171.5
1900000,5000,17.8,1493,113.4
844999,70000,28.09,1248,88.5
650000,99000,21.66,1498,103.52
750000,15000,22,1197,81.8
6000000,28156,17.09,2993,261.4
610000,30000,18.7,1199,88.7
2940000,100000,12.9,2755,174.5
1150000,63309,19.67,1582,126.2
1825000,94000,11.36,2755,171.5
890000,29000,17.4,1197,81.86
2625000,9000,13.6,1999,177
5150000,20000,22.37,2487,214.56
3200000,45000,19.33,1999,177
503000,110000,14.1,2179,147.94
3800000,20000,18,1969,190
2000000,68089,19.16,2494,157.7
225000,58343,21.79,998,67.05
740000,38817,27.39,1248,74
550000,56494,18.2,1199,88.7
750000,79328,12.99,2494,100.6
650000,5621,22,1197,81.8
625000,25538,16.78,1496,88.73
600000,69779,22,1197,81.8
450000,56290,24,1186,73.97
5400000,7500,16.78,1995,190
5500000,8500,16.78,1995,190
779000,7032,19,1199,88.76
645000,11000,14.3,1598,103.5
2475000,2000,16.8,1984,150
2625000,9000,13.6,1999,177
5150000,20000,22.37,2487,214.56
3200000,45000,19.33,1999,177
503000,110000,14.1,2179,147.94
3800000,20000,18,1969,190
2000000,68089,19.16,2494,157.7
225000,58343,21.79,998,67.05
740000,38817,27.39,1248,74
550000,56494,18.2,1199,88.7
750000,79328,12.99,2494,100.6
650000,5621,22,1197,81.8
625000,25538,16.78,1496,88.73
600000,69779,22,1197,81.8
450000,56290,24,1186,73.97
5400000,7500,16.78,1995,190
5500000,8500,16.78,1995,190
779000,7032,19,1199,88.76
645000,11000,14.3,1598,103.5
2475000,2000,16.8,1984,150
2625000,9000,13.6,1999,177
5150000,20000,22.37,2487,214.56
3200000,45000,19.33,1999,177
503000,110000,14.1,2179,147.94
3800000,20000,18,1969,190
2000000,68089,19.16,2494,157.7
225000,58343,21.79,998,67.05
740000,38817,27.39,1248,74
550000,56494,18.2,1199,88.7
750000,79328,12.99,2494,100.6
650000,5621,22,1197,81.8
625000,25538,16.78,1496,88.73
600000,69779,22,1197,81.8
450000,56290,24,1186,73.97
5400000,7500,16.78,1995,190
5500000,8500,16.78,1995,190
779000,7032,19,1199,88.76
645000,11000,14.3,1598,103.5
2475000,2000,16.8,1984,150
2625000,9000,13.6,1999,177
5150000,20000,22.37,2487,214.56
3200000,45000,19.33,1999,177
503000,110000,14.1,2179,147.94
3800000,20000,18,1969,190
2000000,68089,19.16,2494,157.7
225000,58343,21.79,998,67.05
740000,38817,27.39,1248,74
550000,56494,18.2,1199,88.7
750000,79328,12.99,2494,100.6
650000,5621,22,1197,81.8
625000,25538,16.78,1496,88.73
600000,69779,22,1197,81.8
450000,56290,24,1186,73.97
5400000,7500,16.78,1995,190
5500000,8500,16.78,1995,190
779000,7032,19,1199,88.76
645000,11000,14.3,1598,103.5
2475000,2000,16.8,1984,150
385000,155000,25,1396,69.01
400000,35000,23.1,998,67.04
550000,50000,24,1186,73.97
270000,185000,14.8,2499,80
200000,175000,19.09,1396,69
310000,11500,25.17,799,53.3
700000,3000,25.4,1186,73.97
480000,80000,22.1,1248,74
90000,40000,19.7,796,46.3
80000,40000,19.7,796,46.3
350000,90000,23.2,1248,73.94
600000,100000,23.65,1248,88.5
350000,120000,13.5,2179,115
770000,50000,24.3,1248,88.5
350000,25000,21.03,1461,65
600000,50000,12.05,2179,120
750000,71000,18.49,1493,100
340000,40000,20.51,998,67.04
650000,31800,18.6,1197,81.86
300000,65000,20.36,1197,78.9
204999,15000,22.74,796,47.3
254999,70000,20.8,1461,65
650000,5000,18.16,1196,86.8
280000,50000,21.1,814,55.2
100000,80000,17.2,1396,53.5
575000,70000,13.58,2499,72.4
780000,40000,24.3,1248,88.5
467000,157000,15.96,2523,62.1
1050000,90000,15.4,2179,120
225000,80000,19.81,1086,68.05
260000,70000,21.03,1461,65
90000,50000,16,995,63
280000,60000,20,1399,68
350000,106000,20.8,1461,65
229999,80000,10.5,2179,120
550000,80000,15.96,2523,63
850000,110000,12.99,2494,100
370000,120000,13.6,2523,63
250000,27000,20.92,998,67.1
95000,70000,19.7,796,46.3
180000,70000,18.9,1061,67
650000,50000,17.45,1493,100
530000,60000,25.4,1186,73.97
610000,15000,22,1197,81.8
265000,135000,14,2498,112
560000,26300,23.84,1199,84
430000,120000,15.96,2523,62.1
711000,35000,28.4,1248,74.02
511000,30000,20.85,1197,83.14
450000,165000,15.96,2523,62.1
325000,50000,17.57,1193,88.7
434999,120000,21.64,1461,84.8
210000,100000,20,1399,68
160000,120000,15,1586,104.68
650000,70000,17.5,1373,91.1
320000,72000,18.6,1197,81.83
290000,50000,23.01,999,67
80000,30000,25.4,624,37.48
1100000,20000,14.1,2179,147.94
600000,110000,26.21,1248,88.5
340000,25000,25.17,799,53.3
750000,120000,12.99,2494,100.6
100000,40000,19.7,796,46.3
395000,10000,25.17,799,53.3
200000,65000,18.9,1061,67
450000,10000,21.94,1196,61.7
180000,110000,13.87,1390,75
190000,120000,13.6,2523,63
310000,72000,15.37,1196,73
351000,89100,23.2,1248,73.94
190000,94000,17.4,1599,104
225000,120000,21.1,814,55.2
130000,110000,16.2,995,62.1
1000000,50000,28.09,1248,88.5
55000,90000,16.8,1405,62
330000,23000,18.2,1199,82.4
166000,50000,16.8,796,34.2
200000,300000,14,2498,112
140000,50000,20.92,998,67.1
370000,140000,21.94,1196,61.7
720000,16000,17.4,1197,81.86
500000,126000,21.19,1396,88.73
570000,15000,20.14,1197,81.86
210000,200000,17.5,1197,85.8
120000,120000,19.7,796,46.3
95000,120000,15.3,1341,83
196000,110000,16.95,1197,78.9
392000,38000,15.37,1196,73
150000,104000,15,1368,90
595000,120000,15.4,1497,117.3
833000,35000,24.3,1248,88.5
280000,210000,22.9,1248,74
35000,35000,16.1,796,37
180000,85000,21.1,1248,73.9
225000,80000,18.9,998,67.1
1400000,50000,14.84,2143,170
340000,40000,23,1396,90
550000,216000,12.8,2494,102
400000,65000,20.51,998,67.04
90000,100000,15.3,1341,83
650000,84000,28.09,1248,88.5
730000,210000,12.99,2494,100
125000,60000,15.26,1150,74.9
81000,100000,15.3,1341,83
170000,78000,16.1,1298,88.2
81000,161000,13,1493,100
95000,70000,19.7,796,46.3
55000,50000,26,624,35
880000,65000,19.98,1461,108.5
200000,50000,25.17,799,53.3
480000,25000,20.52,1197,81.8
480000,100000,15.96,2523,62.1
700000,6000,18.6,1197,81.83
850000,72113,21.9,1498,98.6
300000,40000,23.57,1396,70
650000,8000,18.6,1197,81.83
220000,20000,21.1,1197,85.8
300000,45000,19.09,1405,69.01
450000,80000,23.4,1248,74
400000,90000,25.2,1248,74
1030000,25000,25.1,1248,88.5
190000,100000,18.8,1248,90
140000,60000,16.6,1388,68
800000,30000,21.19,1396,88.76
229999,120000,10.5,2609,120
300000,80000,13.93,2179,138.03
375000,69000,20.54,1598,103.6
140000,75000,18.6,1199,79.4
60000,113000,19.7,796,46.3
420000,90000,24.4,1120,71.01
300000,100000,23.08,1461,63.12
150000,110000,22.3,1248,74
600000,90000,22.77,1498,98.59
204999,100000,20,1399,68
625000,50000,25.4,1186,73.97
280000,200000,20.5,1248,91.7
1050000,146000,13.01,2199,194.3
250000,80000,12.9,1598,102.5
535000,96443,11.57,2179,138.1
400000,100000,11.7,2354,177.6
610000,10000,21.21,1197,81.8
509999,110000,23.4,1248,74
521000,86000,14,2179,138.1
511000,100000,23.4,1248,74
451000,91000,22.54,1396,88.73
170000,100000,20.36,1197,78.9
450000,120000,23.4,1248,74
375000,90000,17,1497,118
305000,60000,22.74,796,47.3
315000,51500,25.17,799,53.3
250000,60000,22.1,1248,74
200000,104500,20,1399,68
950000,30000,23,1498,98.96
400000,120000,19.01,1461,108.45
509999,100000,22.9,1248,74
375000,90000,13.5,1799,130
150000,150000,18.9,998,67.1
75000,60000,18.9,998,67.1
465000,50000,17.43,1396,105.5
700000,10000,24,1186,73.97
950000,120000,15.4,1997,120
610000,40000,18.6,1197,81.83
235000,50000,22.74,796,47.3
330000,90000,15.37,1196,73
472000,90000,20.45,1461,83.8
585000,10000,21.21,1197,81.8
500000,10000,23.5,909,45
360000,27000,23.95,998,67.05
649000,70000,26.59,1248,74
200000,50000,16.8,796,34.2
400000,110000,24,1120,70
250000,100000,27.62,793,47
1200000,50000,17.3,1497,121
250000,105000,17.8,1248,75
819999,110000,12.99,2494,100.6
800000,60000,15.1,2179,140
429000,49102,18.88,999,123.37
150000,60000,17.92,1086,62.1
170000,90000,25.44,936,57.6
335000,33033,19.4,1198,86.8
465000,63063,18.9,1197,82
360000,81000,19.01,1461,108.45
570000,80000,25.4,1186,73.97
350000,105000,19.01,1461,108.45
700000,227000,17.5,1373,91.1
375000,100000,19.01,1461,108.45
450000,60000,21.94,1196,61.7
325000,70000,21.9,1396,88.76
260000,120000,20.54,1598,103.6
130000,80000,19.7,796,46.3
150000,120000,11.57,2179,138.1
220000,40000,17.92,1086,62.1
275000,53000,20.36,1197,78.9
455000,60000,25.2,1248,74
570000,30000,18.6,1197,81.83
330000,100000,20.54,1598,103.6
1576000,70000,13.68,2393,147.8
450000,98000,20.77,1248,88.8
250000,60000,21.1,814,55.2
165000,80000,20.36,1197,78.9
800000,117000,11.18,2696,184
680000,8576,18.7,1199,88.7
525000,19723,20.3,1199,84
825000,21446,16.8,1497,116.3
750000,52289,25.1,1248,88.5
950000,52236,15.4,2179,120
950000,54470,15.4,2179,120
675000,25471,21.9,1396,90
490000,33928,23.84,1199,84.48
775000,59736,18.49,1493,100
350000,54290,17,1497,118
475000,2118,19.4,1198,86.8
950000,61379,15.4,2179,120
350000,58544,17.4,1497,117.3
400000,74381,21.79,998,67.05
75000,35000,16.1,796,37
850000,63982,22.7,1498,89.84
175000,65000,18.9,998,67.1
570000,74000,15.96,2523,62.1
525000,56429,19.01,1461,108.45
270000,56000,20.36,1197,78.9
434999,19500,20.3,1086,68.07
495000,30000,18.6,1197,81.83
575000,53000,22.54,1396,88.73
600000,5000,20.14,1197,81.86
700000,25000,17.01,1591,121.4
560000,72000,26,1498,98.6
250000,80000,13.6,2523,63
409999,29000,15,1598,103.5
495000,56832,19.87,1461,83.14
470000,30528,18.6,1197,81.86
350000,65285,24.7,1498,98.63
1560000,20102,13.68,2393,147.51
480000,43000,18.7,1199,88.7
270000,52380,23.59,1364,67.04
660000,74250,21,1498,74.96
490000,57247,20.89,1197,81.8
800000,52000,24.3,1248,88.5
350000,47000,16.95,1498,97.7
170000,80000,17.8,1399,68
125000,85000,18,1248,75
400000,100000,19.3,1248,73.9
250000,110000,16.95,1498,97.7
190000,178000,20.4,1248,91.7
125000,120000,19.7,796,46.3
1950000,70000,16.3,1956,170
1300000,120000,12.8,1968,167.6
786000,155000,12.8,2494,102
335000,30000,20.51,998,67.04
114999,60000,18.9,1061,67
229999,70000,22.07,1199,73.9
731000,40000,22.54,1396,88.73
395000,120000,22.32,1582,126.32
500000,120000,26.59,1248,74
220000,50000,21.1,814,55.2
240000,100000,20,1399,68.1
215000,120000,23,1396,90
400000,90000,22.9,1248,74
191000,90000,19,998,67.1
351000,100000,14,2498,112
250000,20000,21.9,624,37.48
210000,90000,18.1,1493,110
300000,120000,17.6,1496,88.7
700000,35000,25.83,1498,99
500000,120000,11.8,1991,150
120000,120000,16.1,796,37
850000,10000,22.54,1396,88.76
770000,65000,25.5,1498,98.6
245000,90000,13.5,1799,130
250000,90000,20.92,998,67.1
651000,42323,21.19,1396,88.76
480000,42462,16.8,1497,116.3
470000,54723,25.2,1248,74
500000,30000,27.3,1498,98.6
1075000,42545,19.62,1998,190
690000,32000,25.1,1248,88.5
480000,20375,20.89,1197,81.8
450000,43978,28.4,1248,74
770000,50000,24.3,1248,88.5
445000,40200,21,1498,74.96
700000,30000,18.6,1197,81.83
560000,90000,20.77,1248,88.8
475000,48000,21.7,1498,98.96
465000,27233,27.4,1498,98.63
520000,28832,23.4,1248,74
225000,35000,15,1368,90
700000,35000,16.02,1373,93.7
780000,40000,24.3,1248,88.5
93150,80000,17.7,1497,78
403000,30000,17.21,1493,100
229999,50000,19.81,1086,68.05
525000,40000,26.59,1248,74
560000,25000,16.02,1373,93.7
830000,120000,15.1,2179,152.87
250000,60000,21.1,1248,73.9
450000,110000,15.96,2523,63
745000,67000,15.4,1997,120
144000,50000,20,1399,68
120000,40000,18.2,1061,64
300000,120000,11.57,2179,138.1
52000,100000,16.1,796,37
300000,98000,10.5,2179,120
270000,150000,13.6,2523,63
260000,38000,22.1,1248,74
475000,120000,23.59,1364,67.05
302000,103000,20,1399,68
45000,60000,16.1,796,37
775000,80000,24.3,1248,88.5
700000,50000,20.77,1248,88.76
530000,90000,25.2,1248,74
869999,70000,21.5,1497,108.5
155000,110000,14.9,1991,112.2
550000,30000,23.84,1199,83.83
600000,80000,26.59,1248,74
430000,110000,19.3,1248,73.9
246000,120000,18.8,1248,90
120000,120000,17.3,993,60
565000,70000,18.6,1197,81.83
850000,60000,22.54,1396,88.76
160000,90000,19.7,796,46.3
325000,142500,19.5,1248,75
450000,90000,12.05,2179,120
310000,50000,19.81,1086,68.05
250000,90000,25.8,1498,98.6
420000,115000,26.59,1248,74
330000,150000,15,1396,98.6
405000,68000,20.4,1197,81.8
400000,90000,15.96,2523,62.1
409999,110000,15.6,1497,116.3
500000,70000,15.96,2523,62.1
590000,80000,15.1,2179,140
135000,100000,19.81,1086,68.05
70000,70000,18.9,998,67.1
45000,77000,16.1,796,37
650000,35500,28.4,1248,74.02
400000,17500,20.51,998,67.04
350000,27000,23.95,998,67.05
550000,60000,24,1186,73.97
350000,25000,20.51,998,67.04
459999,80000,26.59,1248,74
185000,60000,19.7,796,46.3
550000,38000,22.07,1199,73.9
300000,100000,26.2,998,58.2
900000,110000,12.8,2494,102
900000,92000,21.9,1498,98.6
550000,180000,15.96,2523,62.1
625000,10000,21.4,1197,83.1
310000,35000,24.7,796,47.3
500000,35000,28.4,1248,74
610000,23000,24,1120,70
150000,150000,19.09,1396,69
480000,70000,24.4,1120,71
650000,40000,18.6,1197,81.83
290000,100000,21.9,1396,90
300000,50000,24.7,796,47.3
270000,120000,19.3,1248,73.9
400000,60000,24.4,1120,71
280000,28000,22.74,796,47.3
250000,60000,17.5,1298,85.8
495000,80000,19.3,1248,73.9
3250000,12000,10.91,3198,197
700000,4500,19.5,1199,88.76
310000,70000,25,1396,69
650000,120000,19.87,1461,83.8
600000,80000,19,1199,88.7
150000,150000,11.57,2179,138.1
135000,120000,15.7,1390,75
650000,50000,23.4,1248,74
550000,83000,16.8,1497,116.3
650000,20000,28.4,1248,74.02
2900000,49000,12.9,2755,174.5
450000,6750,18.5,1198,86.8
650000,26000,20.73,1373,91.1
430000,52000,17,1197,81.86
1143000,51000,17.01,1582,126.2
700000,20000,22,1197,81.8
229999,18500,18.5,1197,85.8
509999,142000,18.49,1493,100
670000,50478,15.85,1499,110.4
525000,9200,23.84,1199,83.83
515000,40000,19.87,1461,83.8
630000,5000,21.01,1197,81.8
270000,2300,22.7,799,53.64
300000,40000,22.74,796,47.3
250000,119000,14,2489,95
90000,100000,19.7,796,46.3
750000,100000,24.52,1248,88.5
135000,50000,18.9,1061,67
275000,80000,15.1,1196,73
740000,15000,17,1198,108.5
690000,1303,17.8,1198,86.7
3975000,31800,17.01,1968,188
5150000,20000,22.37,2487,214.56
3200000,45000,19.33,1999,177
4100000,17000,9.5,3604,280
1000000,4295,17.1,1496,105.5
1000000,5229,17.1,1496,105.5
550000,4701,20.7,1197,81.86
600000,6757,21.01,1197,81.8
675000,28182,14.3,1598,103.52
950000,11533,14.23,1498,104.55
850000,11688,17.8,1497,117.3
2000000,68089,19.16,2494,157.7
550000,57728,14.53,1794,138.1
925000,23712,28.09,1248,88.5
625000,70670,16.5,1499,110
200000,43381,22.74,796,47.3
635000,79011,18,1497,117.3
550000,56494,18.2,1199,88.7
425000,50000,21.79,1248,88.73
220000,40000,18.9,998,67.1
590000,10000,18.9,1197,81.86
775000,35000,16.55,2498,105
350000,58500,18.5,1197,85.8
575000,20000,21.4,1197,83.1
200000,43500,18.06,1198,75
1575000,30000,17.6,2179,153.86
600000,63000,22.77,1498,98.59
720000,35000,15.96,2523,62.1
158000,110000,19.09,1396,69
1575000,25000,17.6,2179,153.86
580000,30000,17.36,1197,81.86
420000,50000,15.96,2523,62.1
1200000,35000,17.3,1497,121
